"Item Type","Author","Title",
"book","Nguyêñ, Thành Su"
"book","Nguyên, Trung Hiêu"
"book","Phan-Ðình-Long","Ðối-liễn trích luc... Phan-đình-Long
"book","Villeneuve, Julien de; Outrey
"book","Nguyễn, Văn Khải"
"book","P. V. N","Tam-quốc :  Huê-dung-đạo diễn-ca..."
"book","Villeneuve, Julien de; Outrey
"book","Nguyên-Tu ̛-Thúc̛","Nói chuyện dạo nuớc̛ mình"
"book","","Programme limitatif des examens du brevet élémentaire et du brevet d'enseignement primaire supérieur en Indochine
"book","Bùi Quang Chiêu","Un aperçu de vingt-années de vie publique"
"book","Lương, Văn Thái"
"book","Morère","Province de Bienhoa. Essai de vocabulaire français-stieng
"book","Morère, M."
"book","Tôn, Văn Cân"
"book","Dật, Sĩ Tũ ̛"
"book","Việt Ðông","Con su ̛tủ ̛cuới̛ vo ̛..."
"book","Nguyễn, Bũư Mộc"
"book","Nguyên-Thoi̛-Xuyên","Nguời̛ vọ ̛hiền"
"book","Giáo hũư Cầu Kho tuơn̛g tế hội","Tò ̛Kiết nhận"
"book","Hội các đẳng","Tổng phúc nhũn̛g điếu..."
"book","Việt Dân","Trang khuyết lai tròn..."
"book","Truơn̛g Minh-Ý","Vê-sanh cẩn-yếu..."
"book","Võ Ðình Dấn","Võ-Ðình Dần duơc̛-phòng"
"book","Việt, Ái"
"book","Nguyễn, Bũư Mộc"
"book","Nguyên-Thi-Chính","Critique de la question féminine au pays d'Annam. Nguyên-Thi-Chính"
"book","Nguyễn, Trọng Bình"
"book","Việt Aí","Duyên ai nấy gặp"
"book","Nguyễn, Văn Ðáng"
"book","Nguyễn, Bũư Mộc"
"book","Nguyễn, Bũư Mộc"
"book","Nguyễn, Thị Kiêm; Giáo
"book","Trần-Thiên-Ty","La Question féminine en pays d'Annam. ""Vấndề phu-nũ ̛Việt-Nam"". Trân-Thiên-Ty... Bùi-Thế-Phúc... Dessins de Hồi-Khanh"
"book","Mariani, J. A."
"book","Epicerie Boulangerie Catinat Tong Fat","Epicerie Boulangerie Catinat Tong Fat :  prix courant
"book","","Lão-Nhỏn đắc-ngộ..."
"book","Trần-Cảnh-Ngộ","Một nguời̛ lòng thú..."
"book","Võ Ðình Dấn","Pharmacie sino-annamite Võ-Ðình-Dấn duợc̛-phòng"
"book","Institution Nguyen Trong Hy","Règlement intérieur"
"book","Institution Nguyễn Trọng Hy","Règlement intérieur"
"book","","Vệ-sanh thuớn̛g-thúc̛..."
"book","Lefebvre; Rochet, Charles; Barquissau
"book","Vỏ Văn Vân","Mục-lục..."
"book","","Mục lục Béka..."
"book","Vỏ Văn Vân","Mục-lục năm 1934"
"book","Vỏ Văn Vân","Mục-lục nhà thuốc Võ Văn Vân"
"book","Ðúc̛, Matthieu"
"book","Hội Bac kỳ tuơn̛g tê","Bãn điều-lệ..."
"book","Võ, Văn Vân"
"book","","Cách trồng miá noi̛ miền sông Vàm-Cỏ-Ðông"
"book","","Dã̂n đuờn̛g"
"book","","Dã̂n duờn̛g :  Guide"
"book","","Ðúc̛ Bà hằng cúư giúp"
"book","Hội Tho ̛xã nặc dang","Tho ̛-xã nặc-danh hội"
"book","Trần Nguyễn Cát","Trần Nguyễn Cát... :  tout pour gravure"
"book","Huynh-Cong-Chieu","Contribution au traitement des rates palustres par l'opothérapie splénique..."
"book","France; Indochine française","Décret du 9 septembre 1934
"book","France","Fête du 57e anniversaire du Régiment de Tirailleurs Annamites"
"book","Hội đua ngụa̛","Hội đua ngụa̛ Sàigòn :  Ðiêu-lệ"
"book","","Kinh Lăng-nghiêm đại-bi thập chú..."
"book","","Mấy bài hát của nghĩa binh thánh thể"
"book","","Minh thánh kinh"
"book","","Mục lục Béka"
"book","Cao Dai","Tam giáo qui nguyên
"book","Zhu, Xi"
"book","Fédération générale des syndicats de fonctionnaires et agents de l'Indochine","Le Fonctionnaire indochinois"
"book","","Kinh lăng-nghiêm đại-bi thập chú..."
"book","Cao Dai","Nũ ̛Ðạo-Hoà-Minh Tam-Giang"
"book","Cao Dai","Chí-hảo khuyến hũư hồi tâm"
"book","","Dĩa Béka và máy Paillard"
"book","Beka records","Tõ̂ng mục lục dĩa Béka"
"book","","Tôn kính đúc̛ Bà Môi Khôi Fatima"
"book","","Luư lạc"
"book","","Du service de l'agriculture à celui de la police. Les ingénieurs d'agriculture coloniale policiers en Indo-Chine"
"book","Fédération indochinoise de scoutisme","Fédération indochinoise de scoutisme. Fête fédérale du 8 janvier 1938. Scènette jouée par les louveteaux
"book","Drapier, Antonin"
"book","","Manuel religieux. Complément au cérémonial et au manuel à l'usage des unités s'ordonnant aux disciplines spirituelles des scouts de France . Giáo-lý Cu'óng-yê'u... [Préface du P. Ant. Drapier.]"
"book","Giang, Triều Viễn"
"book","Nguyễn, Thu ̛Nhút̛"
"book","","Hậu Vân-Tiên diễn ca..."
"book","","Bạch xà thanh xà diêñ nghĩa :  cuôń thư ́nhưt́"
"book","","La-Thong Tào-Bàc  (traduction en annamite du roman chinois : La Pacification du Nord
"book","Truơn̛g Minh-Biện","Thành-ngũ ̛biên lục..."
"book","Nguyêñ, Ðăng Minh"
"book","Phạm, Thị Tý"
"book","","Bài ca cải lương"
"book","Nguyên-Thuơn̛g-Ky","Bài Ca Cải-Luơn̛g. In Lần thú ̛nhùt̛. Nguyễn-Thuơn̛g-Ky
"book","Trần-Dằng-Huy","Công-Quá-Cách diễn ca..."
"book","Huân, Vạn Trọng"
"book","Lê-Mai","""Ích lọi̛ chung"" (Connaissances utiles)
"book","Lê, Mai"
"book","","Minh thánh kinh..."
"book","Truơn̛g Quang-Tiền","Nguời̛ đi..."
"book","Võ Văn Nhiễu","Nhã̂n phép ""Vạn quí tinh""..."
"book","Hô ̀, Cảnh Tiên"
"book","Phạm, Trí Trung"
"book","Phạm-Tri-Trung","Phu thê phû tu
"book","Bay-Kiệu","Quộc xe doʼà bộ hành cūa Bay-Kiệu..."
"book","Lê-Hoắng-Mu'u","""Roman"". Oan Kia Theo Mải
"book","Tân Hòa Hội Nghĩa","Tân-Hòa Nghĩa-Hội... :  Ðiêu-lệ"
"book","Nguyêñ, Chánh Săt́"
"book","","Tối độc phụ nhon̛ tâm..."
"book","Nam Cảnh Hun̛g","Vệ sanh tân chế"
"book","Lê, Kim Chi"
"book","","La-Thong Tào-Bàc  (traduction en annamite du roman chinois : La Pacification du Nord
"book","","Luc-Vân-Tiên (poème). 3e édition"
"book","Phạm, Minh Kiên"
"book","","Ngọc Hoàng Kinh
"book","","Sãi vãi"
"book","Cao-Hai-De","Sai Vai. [Le Bonze et la Bonzesse.] Dialogue dich y theo bon chu nôm
"book","","Táo-quân chon̛-kinh..."
"book","Bong-Dinh","Thach-Sanh
"book","","Thập nhị quà phụ chinh-tây..."
"book","Nguyêñ, Jules Văn Viêt́"
"book","","Tho Su'-Cong
"book","Nguyen-Văn-Tài","Thoại-Khanh Chân-Tuân
"book","Nguyêñ, Chánh Săt́"
"book","Nguyêñ, An Khương"
"book","Hội các đẳng","Tuớn̛g trính công vịêc cuả hội tù ̛ :  1915-1922"
"book","Lâm-Hoài-Nghià","Bài ca Lạc-Vân-Tien... Tát giả : Lâm-Hoài-Nghia..."
"book","Lâm, Hoài Nghĩa"
"book","","Bội phu quả báo :  tuôǹg hát cải lương"
"book","","Cảm-ún̛g
"book","Truờn̛g tu ̛Nguyễn Phán Long","Ðiều-lệ"
"book","Gò Công tuơn̛g tế hội","Diều-lệ"
"book","Truong Minh-Y","Hieũ nghia minh tho (Traité de morale sur le devoir et la piété filiale.)"
"book","Trương, Minh Y."
"book","Hà-Trì","Tiễu-Thuyêt. Hà-Trì-Bủ'ic̃u-Ðin. Nôi mẹ... Tình con..."
"book","Nguyễn Phan Long","Khảo-Cúư vế tò ̛giao-uơc̛ nhuờn̛g quyền vậ-taỉ lúa
"book","Nguyêñ, Tâń Dược"
"book","Nguyêñ, Tâń Dược; Nguyễn Phan Long"
"book","Cao, Hải Ðê ̉"
"book","","Long Khánh tự..."
"book","Nguyễn, Hữu Dận"
"book","Lê, Quang Chính"
"book","","Thất kím thập tam hiếp diễn nghĩa... 
"book","Bu'u-Ðinh","Thiêu-Thuyêt. Hà-Trì-Bicu-Ðirh. Noî me... Tink con..."
"book","Châu, Ngọc Sáng"
"book","Dương, Bá Tươǹg"
"book","Dương, Bá Tươǹg"
"book","Cao-Hai-De","Bach-xa Thanh-Xa dien ighia [Traduction en annamite du roman chinois... Le Serpent       bleu et le Serpent blanc]
"book","Lân, Nguơn̛ Hậu"
"book","Trân, Ngọc Minh"
"book","Mông-Trấn, Félix"
"book","Lê, Trung Thu"
"book","Tuấn-Anh","Cai ruơn̛g bí-mật..."
"book","","Cảm-Ún̛g
"book","Nguyễn, Văn Hợi"
"book","Nguyêñ, Chánh Săt́"
"book","","Hậu Vân-Tiên diễn ca..."
"book","Truơn̛g Quang-Tiền","Lá thấm ch ̉hồng..."
"book","Nguyên-Tuón̛g","Lá tho ̛roi̛
"book","Mông-Trấn, Félix"
"book","Nguyên, Van Kiêm"
"book","Bùi, Quang Trú ̛"
"book","Ðặng, Thúc Liêng"
"book","Vỏ Sâm","Nuí Tây Ninh
"book","Mông-Trấn, Félix"
"book","","Quan-Âm tế-độ diễn-nghĩa kinh..."
"book","Nguyên, Van Kiêm"
"book","Truơn̛g Học-Thói̛","Tam đồng trung liệc..."
"book","Châu, Minh Tạo"
"book","Mông-Trấn, Félix"
"book","","Táo-Quân chon̛-kinh..."
"book","Tan Dan-Tu","Tiểu-thuyết. Giọt máu chung tình... Tân-Dân-Tủ ̛"
"book","Phạm-Minh Kiên","Tiêủn thuyết duyên phận lõ ̛làng Hà-cảnh-Lạc... Soạn giả Phạm-Minh Kiên
"book","Phú Ðức","Tó hông caynghiêt... Tác giả
"book","Trung-Tín","""Toi-toi
"book","Institut Nguyên̆ Phán-Long","Truóng tu' Nguyễn Phán-Long... Ðiêu-lê"
"book","Phan-Văn-Hòa","Tu giả tu ̛xũ ̛... Tá giả
"book","Lê-Văn-Tiếng","Tuồng hát cải-Luơn̛g. @ Án Quách-Hoè... chủ bút Lê-Văn-Tiếng
"book","Lê-Văn-Tiếng","Bản đòn̛ và bài ca theo điêu cải-luơn̛g. @ Cầm ca tân diệu
"book","Trâǹ, Phong Săć"
"book","Ðặng, Trâǹ Côn"
"book","Trần-Công-Giõi","Gái chính-chuyên hai chồng..."
"book","Truơn̛g Minh-Ý","Giáo phụ tể-gia..."
"book","Tân, Dân Tủ ̛"
"book","Truơn̛g Quang-Tiền","Hoạn-Thu ̛tróc Kiều..."
"book","Truơn̛g Quang-Tiền","Kiều du thanh-minh..."
"book","Truơn̛g Quang-Tiền","Kiều ngộ Tù ̛-Hải..."
"book","Mông-Trấn, Félix"
"book","Hội Bac kỳ Nghĩa trang ""Nũ ̛Ban""","Tập ký yều và điều-lệ của hội Bắc kỳ Nghĩa Trang ""Nũ ̛Ban"""
"book","Nguyễn, Bạch Khuê; Hô Lúóng-Thiên"
"book","Nguyễn, Bạch Khuê; Truơn̛g Minh-Ý"
"book","Ðặng, Bá Phúc"
"book","Hội tuơn̛g tế nguời̛ sanh truởn̛g tĩnh Mỹ tho","Ðiều-lệ"
"book","Hội Hòa Thạnh","Ðiều-lệ"
"book","Nguyễn, Trọng Cái"
"book","","Muời̛ điều răn D. C. T. :  tuồng"
"book","","Tuồng ông Giacob và các con..."
"book","Lê, Văn Tiếng"
"book","","Chiêu-Quân cống Hô :  tho ̛"
"book","Truơn̛g Quang-Tiền","Chiêu-Quân lầm kế gian thần..."
"book","Nguyên-Huư-Sinh","Gia-đình ngộ-biến
"book","","Hậu Vân-Tiên diễn ca..."
"book","Nguyêñ, Chánh Săt́"
"book","Truơn̛g Minh-Ý","Vê-sanh cẩn-yếu..."
"book","Giáo hũư Cầu Kho tuơn̛g tế hội","Ðiều-lệ"
"book","Hội thể thao Étoile brillante","Ðiều-lệ"
"book","Lâm, Xuơn̛g Quang"
"book","Carle, Edmond"
"book","","Máy xe hoi̛..."
"book","Le-Huu-Vinh","Province de Bienhoa. Essai de vocabulaire français. Chau-Ma. Avec traduction en annamite       par le plan du vocabulaire français-laotien de M. Pierre Marty
"book","","Province de Bienhoa. Essai de vocabulaire français. Chau-Ma. Avec traduction en annamite       sur le plan du vocabulaire français-laotien de M. Pierre Marty
"book","","Province de Bienhoa. Essai de vocabulaire français-chau-ma. Avec traduction en annamite       sur le plan du vocabulaire français-laotien
"book","Tây Ninh Tuớn̛g Tề Hội","Tây-Ninh Tuớn̛g-Tế Hội... :  Ðiều-lệ"
"book","Goupillon, Ch"
"book","","Catalogue général 1930-1931-1932 trán-duy-Bình"
"book","Phùng tuợn̛g đồng nghiệp hội","Chuơn̛g trình thể lệ"
"book","","Quan-Ðế linh-sám..."
"book","","Statuts de la Société des hévéas de Tayninh. Siège social : 30-37
"book","Vô Lộ, Gabriel"
"book","Phú Ðức","Cái nhà bí-mật"
"book","Nguyễn, Bửu Mộc"
"book","Nam Dài","Giâc mông phù sinh"
"book","Vô Lộ, Gabriel"
"book","Hội Liên Hũư","Hội Liên-Hũư"
"book","Bủư, Mọc"
"book","Việt Ðông","Nam nũ ̛anh hung..."
"book","Đào, Thanh Phước"
"book","Vô Lộ, Gabriel"
"book","Nguyễn, Paul Quang Minh"
"book","Ðoàn, Phụng Du"
"book","Việt Aí","Thiên thu truờn̛g hân"
"book","Việt Dân","Thuền quyên mấy mặt..."
"book","Việt Dân","Vi nghĩa doan tình..."
"book","Nguyễn, Thê ́ Phương"
"book","Đào, Thanh Phước"
"book","Nam Kỳ thuơn̛g Nghệ Ðồng Nghiệp Tuơn̛g Tề Hội","Assemblée générale extraordinaire du 6-3-1932"
"book","Duơn̛g, Quang Nhiễu"
"book","Joseph Nguyên-Van-Viêt et fils","Catalogue général"
"book","Fontenelle, René; Dumortier"
"book","Nam, Ðaì"
"book","Phan, Khôi"
"book","Xuân, Lan"
"book","Tú ̛-Lang","On̛ dền oán tr ̉..."
"book","Lê, Thị Tuyền"
"book","Huệ, Ðăng"
"book","Lê, Doãn Vỹ"
"book","Nam-Kẏ-Thuo̕n̕g-Nghê-Ðôn̄g-Nghiêp Tuo̕ng-T́ê-Họi","Nam-Kẏ Thu̇ong-nghê-đông nghiêp-tu̕o̕ng-tê-hôi. Assemblée générale extraordinaire       du 6 mars 1932"
"book","Lê, Trung Nghĩa"
"book","Nguyên, Van Tâm"
"book","Indochine française","Chỉ-dụ ngày 2 janvier 1931 định thề-lệ về việc thũa̛-kiện và phép-luật trun̛g       trị nhũn̛g vụ bât-tuân diều-lê của só ̛Kiêm Lâm..."
"book","Nguyễn, Bũư Mộc"
"book","","Thanh-An-Tụ ̛(Thud̛ầumột)
"book","Gozzi, Carlo"
"book","Gozzi, Carlo"
"book","Canh nông tuơn̛g tế","Ðiều-lệ"
"book","Hô ̀Linh","Hiếu văn tổng luận phuờc̛-quan"
"book","Giai, Nguyen-Van"
"book","Truơn̛g Văn-Quế, Dr"
"book","Nam Kỳ Canh nông Luơn̛g hũư Tuơn̛g tế Bổn quốc Hội","... [Ðiều-lệ]"
"book","Ông Tiên","Ông Tiên :  Phổ độ chun̛g sanh"
"book","","Phuớc̛ thiện đạo tràng..."
"book","Tuơn̛g tế Cầu Kho công giáo hội","Ðiều-lệ"
"book","Hội Thuận bài tuơn̛g tế","Ðiều-lê hôi Thuận-Bài tuơn̛g-tế"
"book","","Grande kermesse du timbre antituberculeux..."
"book","","Huơn̛g dảng thuờn̛g nghi trích yếu :  quan hôn tang tế..."
"book","","Marine en Indochine. Direction du service de santé. Les Maladies évitables à Saigon"
"book","Cao Dai","Thánh-Ðúc̛ chon̛-kinh"
"book","Hội Chí Phuớc̛ Hun̛g","Amicale de la pagode de Thiên-Hậu :  Chí Phuớc̛ Hun̛g hội Chí Hoà Sàigòn"
"book","Quan Âm Hội","Tan Thạnh tụ ̛"
"book","Cao Dai","Thánh Ðúc̛ chon̛ truyền Trung đạo 
"book","Trần-Văn-Giác","Huỳnh-Thiên-Kim
"book","Pierre Thomas de la Vierge du Carmel","Thò ̛chung Cha rất đáng kính..."
"book","","Troupes de l'Indochine . Commandement de l'artillerie. Instruction locale du 8 septembre       1933 sur la comptabilité des munitions et du matériel ressortissant au Service de       l'artillerie
"book","","Budget régional du Sud-Viêtnam. Exercice..."
"book","Hô ̀, Cảnh Tiên"
"book","Giang, Triều Viễn"
"book","Giang, Triều Viễn"
"book","Giang, Triều Viễn"
"book","Giang, Triều Viễn"
"book","Nguyên, Van Kiên"
"book","Hội tuơn̛g tế hàm ngiệp đông pháp","Ðông-pháp Hàm-nghiệp Tuơn̛g-tế-hội... :  Qui-tắc"
"book","Indochine française","Các bệnh có thể tránh duơc̛ ỏ ̛Sàigòn"
"book","Nguyêñ, Ðăng Minh"
"book","Nguyên-Thuơn̛g-Ky","Bài Ca Cải-Luơn̛g. In Lần thú ̛nhùt̛. Nguyễn-Thuơn̛g-Ky
"book","Cao-Hai-De","Sai Vai. [Le Bonze et la Bonzesse.] Dialogue dich y theo bon chu nôm
"book","","Cảm-ún̛g
"book","Mông-Trấn, Félix"
"book","Ðặng, Trâǹ Côn"
"book","Hội Bac kỳ Nghĩa trang ""Nũ ̛Ban""","Tập ký yều và điều-lệ của hội Bắc kỳ Nghĩa Trang ""Nũ ̛Ban"""
"book","Hội thể thao Étoile brillante","Ðiều-lệ"
"book","","Province de Bienhoa. Essai de vocabulaire français. Chau-Ma. Avec traduction en annamite       sur le plan du vocabulaire français-laotien de M. Pierre Marty
"book","Hôi thò xã Nǎc-Danh","Tho-xã nǎc-danh hôi..."
"book","Luơn̛g-Văn-Thái","Méthode de quấc-ngũ ̛. Phép-Dạy quấc-ngũ
"book","","Kinh sấm hối..."
"book","Cao Dai","Phá mê trần khõ̂"
"book","","Lão-Nhon̛ Ðắc-Ngô..."
"book","Lê, Quang Vân"
"book","","@ Tho ̛Trân-Thê-My (Bát nhận thê). Bồn củ soạn lại..."
"book","Luơn̛g-Văn-Thái","Méthode de quấc-ngũ ̛. Phép-Dạy quấc-ngũ
"book","Võ B n Kinh","Phụ-nhơn huấn-nữ. Phụ-nhơn : Võ Ðn̛-Kinh [Tiể dã̂n : Nguyễn Thị Huỳnh-Mai
"book","","Nhũn̛g sụ ̛tích hay trong kinh thánh"
"book","Son̛, Vuơn̛g"
"book","Sơn Vương","Lỡ một lầm hai"
"book","Truơn̛g Tần-Ngọc","Phép nuôi gà..."
"book","Hoàng, Tâm"
"book","Cao Dai","Giác Thế Hôì Minh"
"book","Cao Dai","Huấn-Nũ ̛Thuyết Minh..."
"book","","Nét Xuân"
"book","Phạm, Huy Dụng"
"book","Giã, Phong Trăng"
"book","Nguyễn, Văn Hùng"
"book","Tran, Thuc Ky"
"book","Truơn̛g Ðăng-Tĩnh","Notions préliminaires de la chimie"
"book","Lam Van Vang","Tiểu công nghệ"
"book","Lam Van Vang","Khoa-học thuờn̛g-thúc̛"
"book","Trần-Hũư-Nghiệp, Dr"
"book","Nguyễn, Ðình Tín"
"book","","Ðại Bi Thập Chú [Kinh Hội]..."
"book","Nguyễn, Trọng Trữ̛"
"book","Trần-Văn-Tý","Quốc-văn ám-tả..."
"book","La Fontaine, Jean de; Molière"
"book","Kim Quan","Indications médicales"
"book","Welby, Victoria; Phan
"book","Amio, E."
"book","Truơn̛g Tần-Ngọc","Phép nuôi gà..."
"book","Nguyêñ, Tâń Lộc"
"book","Phan, Văn Phỉ; Trần
"book","Truơn̛g Ðăng-Mẹo","Nhon̛-đạo thông thuơn̛g"
"book","Nguyễn, Trọng Trữ̛"
"book","Nguyễn, Trọng Trữ̛"
"book","Truơn̛g Tần-Ngọc","Phép nuôi gà..."
"book","Trịnh-Văn-Hào","Cách chũa̛ và cách đề phòng bịnh ho-lao"
"book","Lê-Mai","Truờn̛g sanh
"book","Lê-Mai","Tận thế... ""par"" Lê-Mai
"book","Lê-Mai","Ái-tình
"book","Lê, Mai"
"book","Le Mai","Bai ca cai luong (Morceaux de chants modernes)"
"book","Lê Mai","Bai ca cai luong (poésies nouvelles)"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê Mai","Băn dón Kiêm
"book","Lê, Mai"
"book","Trâǹ, Hưũ Ðộ"
"book","Lê-Mai","Cách o mèo
"book","Lê-Mai","Câu đòn̛
"book","Lê, Mai"
"book","Lê-Mai","Mê nhau hết súc̛
"book","Truơn̛g Minh-Ý","Mẹ ôi ! con muốn lấy chồng..."
"book","Lê, Hao Nghĩa"
"book","Lê-Mai","Tiểu-thuyết. Duyên kỳ ngộ
"book","Lê-Mai","Tôi kén chồng
"book","Lê-Mai","Tôi kén vọ ̛... ""par"" Lê-Mai"
"book","Lê-Mai","Mê nhau hết súc̛
"book","Truơn̛g Minh-Ý","Mẹ ôi ! con muốn lấy chồng..."
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê, Mai"
"book","Lê-Mai","Tận thế... ""par"" Lê-Mai
"book","Lê Mai","Bai ca cai luong (poésies nouvelles)"
"book","Lê Mai","Ban don Kiem (Morceaux de chants et de musique)"
"book","Lê Mai","Băn dón Kiêm
"book","Le Mai","Bai ca cai luong (Morceaux de chants modernes)"
"book","","Aư-Học Tầm Nguyên. Diễn nghiấ Nguyễn-Kỳ-Sắt"
"book","Hoa, Lê; Quang
"book","Hoa, Lê; Edstrom
"book","Ðặng, Thị Thanh Phuơn̛g"
"book","Bouvard, Pierre; Nguyêñ
"book","Nguyêñ, Kim Ðính"
"book","Nguyên, Ðăng Huởng; Qúi
"book","Lê, Quang Liêm; Hô ̀
"book","Trương, Mạnh Tự"
"book","Nguyêñ, Tùng Bá"
"book","Lê, Mai"
"book","Cordier, Georges"
"book","Cordier, Georges"
"book","Baudrit, André"
"book","Baudrit, André"
"book","Marquet, Jean; Norel
"book","Barrière, Henri"
"book","","Société d'enseignement mutuelle de Long Xuyên"
"book","","Diêñ lục cô ̉tích"
"book","","Trinh-Thám Tiểu Thuyết"
"book","","Nguyên-Thi
"book","","Nguyêñ Thị Diên Thị tân truyện"
"book","Fontaine-Laporte, A."
"book","","Ma y thâǹ tươńg diêñ ca có phụ thêm khuyêń nam đọc thơ :  cuôń thư ́nhưt́"
"book","Phạm, Thị Ngọc; Mỹ Ngọc nũ ̛công"
"book","","Mỹ-ngọc nữ công tạp chí. Xuất bản hàng tháng"
"book","","Truyện đời xưa"
"book","","Truyện đời xưa. In lần thứ hai"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","","Sử công diễn ca: cuốn thứ nhứt"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","","Tam thiên tự : texte chinois avec une triple traduction en annamite
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Hô ̀, Biêủ Chánh"
"book","Lê, Văn Giỏi"
"book","Lê, Văn Giỏi"
"book","Ðiện Xa Tuơn̛g Tế Hội","Lòi̛ quảng cáo cùng chu ̛quí huynh đồng nghiệp..."
"book","Hermitte, L."
"book","Ðinh, Công Chánh"
"book","Trần-Ðình-Bảo","Thái duơn̛g và thái âm kinh"
"book","Nguyễn, Văn Chiểu"
"book","Nguyêñ, Chánh Săt́"
"book","Marianus","Truyên thánh Antôn Ðệ Bađua..."
"book","Phạm, Văn Hiến"
"book","Nguyên, Van Quê"
"book","Ngọc, Mademoiselle Anh"
"book","Trần Quang Nghiệp","Nguời̛ thuơn̛g của tôi"
"book","Lam Van Vang","Phân hóa học :  chỉ cách thí nghiệm dầt và dùng phân bón"
"book","Nguyễn, Văn Hơn"
"book","Trần Quang Nghiệp","Nguời̛ thuơn̛g của tôi"
"book","","Tang tế cầu siêu..."
"book","","Thiên cổ bi-tình"
"book","","Tịnh-độ tõ̂ng-yếu..."
"book","Ðặng, Thúc Liêng"
"book","Duơn̛g, Ngọc Liển"
"book","Trần-Văn-Chuơn̛g","La Crise économique en Indochine
"book","Nguyễn, Văn Thường"
"book","N. N. T","Màn chót Huỳnh-kỳ"
"book","Phan, Bá Ðài"
"book","Hội Nghĩa","Tân-An đình nghĩa-hội :  điều lệ"
"book","Hoàng, Minh"
"book","","Tích xua̛ truyện lạ... :  Co ̛-đôc̛ Phúc-Lâm An-túc̛ nhật hội"
"book","","Học-Ðạo :  Tôi tu"
"book","","Gian Phật Bà"
"book","Cao Dai","Bài thuyết dạo Thanh thất Binh hoà"
"book","Lê, Thanh Xuân"
"book","Ðăng, Thọ Luơn̛g; Tu ̛Bình Ðuờn̛g"
"book","","Le Guide Saïgonnais 
"book","Asau","Học nói tiéng nhut một mình"
"book","Dejean de la Bâtie, Eugène"
"book","Tuơi̛, J."
"book","Hoàng, Minh Ðẩu"
"book","","Tỉnh thế ngộ-chon̛ và Thiết-yếu ngũ ̛-lục"
"book","","Duớn̛g chon̛ tập... 
"book","","Ngũ hổ Bình Nam"
"book","Nguyễn, Như Hoàng"
"book","","Ngũ hổ bình nam"
"book","Nguyễn, Như Hoàng"
"book","","Thần chú thỉnh tiên: ca trù thập cảnh Hà Tiên"
"book","Nguyễn, Dương Quan"
"book","Nguyễn, Khắc Huê"
"book","Nguyễn, Khắc Huê; Bùi
"book","Nguyễn, Khắc Huê; Bùi
"book","Nguyễn, Khắc Huê; Bùi
"book","Nguyễn, Liên Phong"
"book","Nguyễn, Liên Phong"
"book","Huỳnh, Tịnh Của"
"book","Huỳnh, Tịnh Của"
"book","","Câu hát góp"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","","Đại hồng bào hải thoại"
"book","Nguyễn, An Khương"
"book","Nguyễn, Văn Lào; Nguyễn
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Trần, Thiên Trung"
"book","","Hội giúp đỡ người Bổn-quấc. Gởi cho người Bổn quấc Nam-Kỳ"
"book","","Hội giúp đỡ người bổn-quốc về việc buôn bán"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Trần, Khắc Kỷ"
"book","Nguyễn, Vãn Lào; Nguyễn
"book","Nguyễn, Chánh Sắt"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Nguyễn, An Khương; Nguyễn
"book","Nguyễn, An Khương"
"book","Nguyễn, Chánh Sắt"
"book","Ðặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Huỳnh, Tịnh Của"
"book","Trần, Phong Sắt"
"book","Trần, Phong Sắc"
"book","Huỳnh, Văn Đại"
"book","Huỳnh, Văn Đại"
"book","Trần, Quang Văn; Võ
"book","Võ, Thành Ký"
"book","","Leçons de langue française à l'usage des jeunes Annamites
"book","","Ngũ hổ bình nam"
"book","Nguyễn, Như Hoanh"
"book","Nguyễn, Như Hoanh"
"book","Trần, Phong Sắc"
"book","Trần, Phong Sắc"
"book","Nguyễn, Rang"
"book","Nguyễn, Rang"
"book","Nguyễn, Nguyễn
"book","Wang Po-Heou; Vương, Ca Hau; Nguyễn
"book","Vương, Ca Hau"
"book","Nguyễn, Văn Trị"
"book","Nguyễn, Văn Trị; Phạm
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Đặng, Lễ Nghi"
"book","Nguyễn, Hữu Phước"
"book","Ðặng, Tam Bá"
"book","Đặng, Tam Bá"
"book","Nguyễn, Tùng Bá"
"book","Nguyễn, Tùng Bá"
"book","Nguyễn, Hữu Phước"
