"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DBZCJ4SU","book","1947","","Luư lạc","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42453993","Flânerie, variétés","1947","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:57","","39","","","","","","","","","","impr. de J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-1287","Country: FR ill., couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb357551641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3I2BNGQ","book","","","Du service de l'agriculture à celui de la police. Les ingénieurs d'agriculture coloniale policiers en Indo-Chine","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k5840027p","","","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:58","","","","","","","","","","","","Impr. de J. Viet","Saigon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 8-LK10-805","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb34137064n","","France -- Colonies -- Histoire (HA); Indochine française","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GE2CNQ5S","book","","Fédération indochinoise de scoutisme","Fédération indochinoise de scoutisme. Fête fédérale du 8 janvier 1938. Scènette jouée par les louveteaux, scouts et routiers de Cochinchine adaptée et mise au point, par ""Huron sagace"" l'un d'eux [""Ne pleure pas, Jeannette..."" jeu dramatique scout d'après une vieille chanson française. Texte et mise en scène d'André Fayol, publiés avec des notes de Maurice Jacquemont]","","","","","","","","2021-03-30 07:51:58","2021-03-30 07:51:58","","","32","","","","","","","","","","impr. de J. Viet","Saigon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-YTH-42126","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb33900272r","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HATSCHH5","book","","Drapier, Antonin","Manuel religieux. Complément au cérémonial et au manuel à l'usage des unités s'ordonnant aux disciplines spirituelles des scouts de France . Giáo-lý Cu'óng-yê'u... [Préface du P. Ant. Drapier.]","","","","","","","16","2021-03-30 07:51:58","2021-03-30 07:51:58","","","","","","","","","","","","","","Saïgon, impr. de J. Viet","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - D-100820","Country: VN La couv. porte : Manuel religieux à l'usage des unités s'ordonnant aux disciplines spirituelles des S.D.F. dans la Fédération indochinoise de Scoutisme.","","","http://catalogue.bnf.fr/ark:/12148/cb32043431k","","","","","","Drapier, Antonin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CITJAKJ9","book","","","Manuel religieux. Complément au cérémonial et au manuel à l'usage des unités s'ordonnant aux disciplines spirituelles des scouts de France . Giáo-lý Cu'óng-yê'u... [Préface du P. Ant. Drapier.]","","","","","","","","2021-03-30 07:51:58","2021-03-30 07:51:58","","","92","","","","","","","","","","impr. de J. Viet","Saïgon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - D-100820","Country: VN La couv. porte : Manuel religieux à l'usage des unités s'ordonnant aux disciplines spirituelles des S. D. F. dans la Fédération indochinoise de Scoutisme.","","","http://catalogue.bnf.fr/ark:/12148/cb33472959j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE2A3HRQ","book","1924","Giang, Triều Viễn","Hồi-duơn̛g nhon̛-quả, sụ ̛tích Lâm-Tụ ̛Kỳ... và Tù ̛-ân ngọc lịch minh kinh...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42279463","Histoire d'un ressuscité. Bouddhisme","1924","2021-03-30 08:43:25","2021-03-30 08:43:25","2021-03-30 08:43:25","","124","","","","","","","","","","Nguyễn Thi Viển","Cần Tho ̛","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-172","Country: FR couv. ill. 1924 d'après le dépôt légal.","","","http://catalogue.bnf.fr/ark:/12148/cb35753712z","","","","","","Giang, Triều Viễn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZELYW6I","book","1929","Nguyễn, Thu ̛Nhút̛","Giác-thế qui-nguơn̛...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42398049","Exhortation à la foi bouddhique. Poésie","1929","2021-03-30 08:47:21","2021-03-30 08:47:21","2021-03-30 08:47:21","","","","","","","","","","","","Nguyễn Hũư Tình","Cần Tho ̛","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-942","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35756983r","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDQXSD5","book","1925","","Hậu Vân-Tiên diễn ca...","","","","","","Hậu Vân-Tiên điễn ca. Roman trad. du chinois","1925","2021-05-26 10:00:48","2021-05-26 10:00:48","","","53","","","","","","","","","","impr. Nguyễn Văn Viềt","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-INDOCH-244","Country: FR couv. ill. 1925 d'après le dépôt légal.","","","http://catalogue.bnf.fr/ark:/12148/cb357533674","","","","","Trâǹ, Phong Săć","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJHQVR8Q","book","1915","","Bạch xà thanh xà diêñ nghĩa :  cuôń thư ́nhưt́","","","","","","","1915","2021-05-26 10:02:00","2021-05-26 10:02:00","","","39","","","","","Bạch xà thanh xà diêñ nghĩa","","","","","Impr. J. Nguyêñ Văn Viêt́","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-Y2 PIECE-2666","Country: VN couv. ill. 24 cm. La couv. porte : titre en nôm.","","","http://catalogue.bnf.fr/ark:/12148/cb35699936m","","","","","Cao, Hải Ðê ̉","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCR5QV67","book","1915","","La-Thong Tào-Bàc  (traduction en annamite du roman chinois : La Pacification du Nord,       par La-Thong), par Trân-Phong-Sâc, professeur à l'Ecole de Tân-an","","","","","","","1915","2021-05-26 10:02:00","2021-05-26 10:02:00","","","44","","","","","La-Thong Tào-Bàc  (traduction en annamite du roman chinois","","","","","impr. J. Nguyen-Vân-Viet","Saïgon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 8-O2L-534","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb334489430","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
