"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C5AEXHMA","book","1885","","Mẳc bệnh cúm từ","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-XO11 PIECE-581","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb360302084","","","","","Truơn̛g, Petrus J. B. Vĩnh Ký","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ER7MXRD4","book","1885","","Ngu ̛tiều tru ong điệu","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","Impr. de la Mission","Saigon","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-XO11 PIECE-582","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb36030209g","","","Truơn̛g, Petrus J. B. Vĩnh Ký","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PA7V768M","book","1885","","Ngư tiêù trươǹg điệu","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","8","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11 PIECE-582","Country: VN 24 cm. Texte en vietnamien seul. La couv. porte : titre en nôm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950628p","","","","","Trương, Jean Baptiste Pétrus Vĩnh Ký","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B73HSILB","book","1885","","Sách tư ́chung yêú lý :  giảng vê ̀bôń sự sau","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","145","","","","","Sách tư ́chung yêú lý","","","","","Impr. de la Mission","Tân-định","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 16-D-5022","Country: VN 20 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb359507179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JV92U4N","book","1885","","Sủk̛ý dai nam viêt quǎc triêu. In lần thu ̛hai","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","Impr. de la Mission","Saigon","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 8-LK10-211","Country: VN Annales Annamites.","","","http://catalogue.bnf.fr/ark:/12148/cb34137364g","","France -- Colonies -- Histoire (HA); Annam (HA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZV9FV37H","book","1886","","Giáng sanh vãn","","","","","","","1886","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","Imprimerie de la Mission","Tân Ðịnh","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-XO11 PIECE-585","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb36030207s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E2BKM4TB","book","1886","","Giáng-sanh văn","","","","","","","1886","2021-05-27 07:48:54","2021-05-27 07:48:54","","","35","","","","","","","","","","Impr. de la Mission","Tân Ðịnh (Sài gòn)","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11 PIECE-585","Country: VN 20 cm. La couv. porte :""In lâǹ thư ́ba.","","","http://catalogue.bnf.fr/ark:/12148/cb359505481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZCFM22Z","book","1886","","Lịch địa phận đàng trong bên Băć :  Giáng sinh, puis Năm Giáng sinh","","","","","","","1886","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","17","","Lịch địa phận đàng trong bên Băć","","","","","Impr. de la Mission","Tân-định","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 8-LC32-71","Country: VN [formats divers.","","","http://catalogue.bnf.fr/ark:/12148/cb359509302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVN27B35","book","1886","","Thiên Chúa thánh giaó. Nhụt̛ khóa tinh chúa nhụt̛ pháp","","","","","","","1886","2021-05-27 07:48:54","2021-05-27 07:48:54","","","526","","","1","","","","","","","Imprimerie de la Mission","Sài-gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - D-70372","Country: VN 21 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb426233253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGDQJAKE","book","1887","Trương, Jean Baptiste Pétrus Vĩnh Ký","Dư đô ̀thuyêt́ lược","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","116","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11-1730","Country: VN 20 cm. [6] cartes en coul. Texte en vietnamien seul. La couv. porte : titre en nôm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950824v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
